Año;Mes;Precipitaciones;ISSP
1994;8;0.671374;-0.300200633
1994;9;18.9433;-0.248201609
1994;10;64.7125;-0.203001394
1994;11;43.6578;-0.257934718
1994;12;6.25948;-0.763407767
1995;1;22.5244;-1.013181485
1995;2;30.4381;-1.242119586
1995;3;28.3945;-1.374236261
1995;4;7.54881;-1.608533664
1995;5;1.43983;-1.863184576
1995;6;22.8737;-1.751862055
1995;7;1.82273;-1.744395122
1995;8;11.832;-1.65263825
1995;9;5.89236;-1.719310953
1995;10;7.13213;-2.197686969
1995;11;54.7625;-2.151645656
1995;12;193.773;-0.952065019
1996;1;248.988;0.857386622
1996;2;71.1673;0.998797671
1996;3;61.0587;1.16369539
1996;4;40.0306;1.224753734
1996;5;109.396;1.951744389
1996;6;4.57676;0.492539153
1996;7;8.2032;0.55802347
1996;8;21.1249;0.734280347
1996;9;50.1225;1.069790714
1996;10;34.1239;0.314649225
1996;11;119.644;0.950655682
1996;12;304.397;3.156136367
1997;1;168.104;4.230112709
1997;2;1.43852;0.054959811
1997;3;6.40434;-0.277112597
1997;4;55.3725;-0.076550909
1997;5;42.7621;0.044540092
1997;6;16.2651;0.095770852
1997;7;0.706406;0.093087091
1997;8;4.40983;0.117354439
1997;9;124.929;1.133077616
1997;10;29.0892;0.268868879
1997;11;112.163;0.836850873
1997;12;161.84;1.74606589
1998;1;50.2293;1.748211829
1998;2;102.005;2.170028973
1998;3;12.5611;0.271500837
1998;4;14.8461;0.10355743
1998;5;52.2019;0.310484193
1998;6;11.4357;0.317801392
1998;7;0.0218583;0.308893063
1998;8;1.94483;0.310746255
1998;9;44.7733;0.597616538
1998;10;1.56216;0.018566495
1998;11;11.0227;-0.333116617
1998;12;59.9714;-0.350189112
1999;1;45.2679;-0.393157004
1999;2;39.1642;-0.542748991
1999;3;55.1464;-0.431611603
1999;4;13.6734;-0.61021833
1999;5;8.33578;-0.802164616
1999;6;1.87023;-0.881825892
1999;7;0.835305;-0.883337579
1999;8;0.462707;-0.894961278
1999;9;28.6808;-0.754419517
1999;10;117.209;-0.231870518
1999;11;44.6357;-0.277911832
1999;12;40.4398;-0.472584462
2000;1;52.4712;-0.450053007
2000;2;0.0235916;-0.955549138
2000;3;16.2339;-1.19824171
2000;4;106.118;-0.536253018
2000;5;70.9684;-0.158683146
2000;6;0.366356;-0.252019094
2000;7;0.00271123;-0.261101526
2000;8;0.442925;-0.272905102
2000;9;10.8608;-0.29439996
2000;10;87.8082;-0.039191377
2000;11;43.2742;-0.097612761
2000;12;172.248;0.906241825
2001;1;70.9957;1.097215892
2001;2;29.6834;0.311789488
2001;3;58.3676;0.452217132
2001;4;4.40957;0.189374732
2001;5;42.8036;0.310843092
2001;6;4.13418;0.251767833
2001;7;0.389962;0.246206658
2001;8;0.861224;0.238206659
2001;9;61.5711;0.677818733
2001;10;78.3709;0.847214287
2001;11;60.6721;0.946991381
2001;12;80.7021;1.118422395
2002;1;20.21;0.276771574
2002;2;7.27593;-0.162779305
2002;3;94.0277;0.301904345
2002;4;76.1688;0.69156604
2002;5;14.0504;0.407606596
2002;6;10.1217;0.40297564
2002;7;1.41577;0.4067421
2002;8;6.76508;0.452425652
2002;9;17.0038;0.486788872
2002;10;25.6452;0.176751534
2002;11;132.379;0.928556888
2002;12;62.0604;0.930479595
2003;1;49.9786;0.547456382
2003;2;82.1995;0.789182827
2003;3;56.5379;0.912973075
2003;4;51.606;1.079286115
2003;5;8.34992;0.355772336
2003;6;1.10737;0.269174403
2003;7;0.145289;0.261388425
2003;8;0.88511;0.253605621
2003;9;10.4788;0.228637251
2003;10;147.571;1.027266822
2003;11;99.6893;1.481825911
2003;12;113.123;1.948059001
2004;1;9.18529;0.176524283
2004;2;74.9194;0.352053041
2004;3;120.159;1.054347661
2004;4;77.7765;1.458628114
2004;5;60.7525;1.743305175
2004;6;1.70327;0.466410612
2004;7;3.22694;0.486645976
2004;8;3.40182;0.501747525
2004;9;3.98248;0.417708351
2004;10;36.7385;0.208541991
2004;11;25.1454;-0.014723919
2004;12;74.1979;0.097564639
2005;1;1.24894;-0.345666071
2005;2;88.4651;-0.046966751
2005;3;54.6939;0.060056072
2005;4;7.19494;-0.177459058
2005;5;7.2317;-0.379444705
2005;6;0.314061;-0.473256169
2005;7;0.317967;-0.479471992
2005;8;2.23575;-0.474973475
2005;9;10.9056;-0.496060968
2005;10;39.2323;-0.682551294
2005;11;37.4991;-0.793485455
2005;12;29.6581;-1.086195695
2006;1;112.926;-0.51395092
2006;2;44.3234;-0.616630488
2006;3;60.2023;-0.459519983
2006;4;39.1086;-0.406845352
2006;5;44.2968;-0.271799378
2006;6;9.52734;-0.281834828
2006;7;0.64867;-0.28504358
2006;8;5.15734;-0.253979151
2006;9;30.5428;-0.096506291
2006;10;44.6244;-0.233966447
2006;11;112.639;0.338343798
2006;12;28.6347;0.036327818
2007;1;63.0413;0.154972813
2007;2;38.1627;-0.003725779
2007;3;17.9151;-0.23113126
2007;4;55.6593;-0.02796171
2007;5;45.648;0.119370676
2007;6;1.02484;0.0320223
2007;7;0.00669307;0.022976074
2007;8;5.25128;0.054894697
2007;9;58.6158;0.467634335
2007;10;56.6336;0.439373403
2007;11;29.0071;0.251221792
2007;12;61.1718;0.245064491
2008;1;36.8941;0.125953937
2008;2;54.4443;0.115303348
2008;3;25.3149;-0.044816018
2008;4;63.9863;0.234070643
2008;5;46.2282;0.386678767
2008;6;3.53285;0.322135635
2008;7;1.70743;0.32855415
2008;8;0.161935;0.314195541
2008;9;78.7935;0.910410279
2008;10;114.729;1.410408727
2008;11;87.8038;1.756893392
2008;12;60.7324;0.5374373
2009;1;65.0042;0.673930873
2009;2;87.2805;0.961858668
2009;3;54.1682;1.064101319
2009;4;30.4346;0.52139231
2009;5;7.1511;0.318673771
2009;6;2.28029;0.242741156
2009;7;0.183968;0.235306885
2009;8;2.09285;0.238506017
2009;9;47.8922;0.553736347
2009;10;23.9422;0.222067393
2009;11;19.3607;-0.053798585
2009;12;303.111;2.139988548
2010;1;170.596;3.236624556
2010;2;195.802;4.511334444
2010;3;121.185;5.222958444
2010;4;50.0816;5.375410169
2010;5;14.1329;0.408356765
2010;6;16.8635;0.465028754
2010;7;0.66216;0.461942666
2010;8;17.2809;0.60324619
2010;9;24.4838;0.705624781
2010;10;43.5315;0.400192193
2010;11;91.2009;0.777566566
2010;12;188.159;1.926099302
2011;1;58.1708;2.000457015
2011;2;37.7336;0.384989666
2011;3;104.974;0.949207627
2011;4;67.8889;1.26358049
2011;5;52.0005;1.46867593
2011;6;12.4694;1.485392526
