Año;Mes;Precipitaciones;ISSP
1978;7;0.429169;0.415064047
1978;8;9.41356;0.402197848
1978;9;4.07034;0.21598062
1978;10;7.71772;-0.254593793
1978;11;35.1232;-0.317871261
1978;12;74.4151;-0.064856636
1979;1;149.778;1.006661405
1979;2;136.463;1.873238978
1979;3;52.2009;1.980060362
1979;4;54.817;2.070607935
1979;5;24.3762;0.089480005
1979;6;23.7789;0.103857011
1979;7;30.8089;0.380912767
1979;8;13.5851;0.410314701
1979;9;60.6611;0.797503395
1979;10;99.3814;1.255711294
1979;11;53.0799;1.374380104
1979;12;22.0737;0.168496287
1980;1;71.8205;0.450109895
1980;2;87.8046;0.82365619
1980;3;55.8373;0.9673234
1980;4;47.1195;0.979876048
1980;5;103.031;1.420494939
1980;6;20.3665;0.4256318
1980;7;6.7603;0.459015097
1980;8;9.47739;0.433611499
1980;9;29.2487;0.502514024
1980;10;27.7565;0.178299481
1980;11;41.8442;0.183122551
1980;12;38.114;0.068316251
1981;1;6.41267;-0.312815032
1981;2;13.4882;-0.692279721
1981;3;26.9503;-0.841310063
1981;4;77.5673;-0.520245055
1981;5;14.5981;-0.975672596
1981;6;29.6252;-0.902057951
1981;7;1.06796;-0.926352294
1981;8;19.523;-0.836784584
1981;9;8.15604;-0.981603453
1981;10;14.7898;-1.38052001
1981;11;0.105757;-1.798611748
1981;12;170.517;-0.571844542
1982;1;78.0108;-0.227507714
1982;2;38.8638;-0.349854115
1982;3;17.3153;-0.596511102
1982;4;48.222;-0.572787371
1982;5;43.9379;-0.730929365
1982;6;8.64896;-0.869856489
1982;7;1.55353;-0.889230793
1982;8;11.4108;-0.881859956
1982;9;18.1762;-0.925149546
1982;10;87.496;-0.587370472
1982;11;97.6345;-0.017252141
1982;12;41.8834;-0.093864993
1983;1;0.63029;-0.533586246
1983;2;27.0957;-0.77517293
1983;3;29.9613;-0.893694312
1983;4;21.7434;-1.138265017
1983;5;8.90026;-1.651425926
1983;6;19.8796;-1.676558581
1983;7;3.89E+00;-1.672250698
1983;8;21.6133;-1.561503021
1983;9;14.9164;-1.637822537
1983;10;4.44681;-2.141539449
1983;11;109.901;-1.447130797
1983;12;92.9609;-1.006200838
1984;1;29.1191;-1.1572592
1984;2;29.2155;-1.377367009
1984;3;91.4487;-0.87286726
1984;4;41.3013;-0.919267528
1984;5;161.107;0.109806481
1984;6;16.8829;0.054309761
1984;7;0.112008;0.020329234
1984;8;3.74884;-0.049934745
1984;9;11.5248;-0.160619651
1984;10;11.8825;-0.588994428
1984;11;132.804;0.337478891
1984;12;17.4257;0.013048373
1985;1;53.8615;0.1126924
1985;2;153.745;1.154379852
1985;3;21.2042;0.238578235
1985;4;22.6856;0.003554372
1985;5;79.9641;0.21044788
1985;6;8.85573;0.073615853
1985;7;2.2265;0.061060418
1985;8;0.606827;-0.04104001
1985;9;24.691;-0.018318384
1985;10;2.97938;-0.536904032
1985;11;109.159;0.149986305
1985;12;39.4934;0.049156776
1986;1;60.6366;0.217449509
1986;2;53.864;0.247092646
1986;3;36.5574;0.195406253
1986;4;41.1089;0.147056492
1986;5;58.9233;0.140754077
1986;6;58.0219;0.502098308
1986;7;27.4441;0.745060226
1986;8;0.902283;0.34672422
1986;9;28.8612;0.411700401
1986;10;108.725;0.964582335
1986;11;19.9296;0.228604308
1986;12;14.0766;-0.129760968
1987;1;62.5494;0.057913212
1987;2;68.632;0.237193122
1987;3;8.08449;-0.102995055
1987;4;26.5925;-0.298432251
1987;5;5.92868;-0.841702697
1987;6;1.52261;-1.052837568
1987;7;19.7828;-0.887503779
1987;8;12.2578;-0.871550714
1987;9;10.4226;-0.993403662
1987;10;66.1858;-0.871550207
1987;11;52.0887;-0.762924732
1987;12;55.4461;-0.702113515
1988;1;72.8809;-0.409755403
1988;2;43.2812;-0.487342495
1988;3;21.0415;-0.696243758
1988;4;44.6418;-0.708796406
1988;5;41.8065;-0.888534812
1988;6;61.9503;-0.487386064
1988;7;1.24972;-0.509838724
1988;8;0.312447;-0.614921958
1988;9;2.36908;-0.818377204
1988;10;53.1764;-0.828341505
1988;11;79.9781;-0.437126662
1988;12;10.0843;-0.83594392
1989;1;43.5534;-0.840746726
1989;2;97.4641;-0.369325539
1989;3;87.6377;0.096559249
1989;4;44.15;0.079023437
1989;5;68.1646;0.166358501
1989;6;20.9411;0.151981496
1989;7;17.4654;0.293834227
1989;8;18.8162;0.376240286
1989;9;99.1143;1.153056061
1989;10;45.8556;0.361688627
1989;11;104.884;1.005262522
1989;12;136.284;1.885163827
1990;1;28.7363;0.290893857
1990;2;1.59316;-0.209097335
1990;3;54.458;-0.079405884
1990;4;87.6124;0.343441107
1990;5;39.7098;0.142457887
1990;6;13.8971;0.056707546
1990;7;9.31121;0.115937941
1990;8;15.1196;0.160888197
1990;9;39.3983;0.332631553
1990;10;58.3105;0.374688524
1990;11;40.8922;0.369865454
1990;12;39.9901;0.274068738
1991;1;40.098;0.234254089
1991;2;60.5588;0.331732293
1991;3;78.3848;0.703862065
1991;4;15.1125;0.134072635
1991;5;19.9204;-0.267426697
1991;6;28.934;-0.200815637
1991;7;3.04047;-0.20512352
1991;8;7.91881;-0.233135274
1991;9;46.1163;0.006678222
1991;10;55.1432;0.016642523
1991;11;33.7842;-0.060202363
1991;12;23.6579;-0.321485109
1992;1;32.9012;-0.434221339
1992;2;95.5295;0.017597511
1992;3;72.75;0.332632667
1992;4;37.401;0.246712607
1992;5;38.3009;0.031453706
1992;6;108.291;0.902149634
1992;7;11.6689;0.985269325
1992;8;9.95591;0.438460103
1992;9;13.9833;0.35268595
1992;10;64.7804;0.460299189
1992;11;38.3918;0.415672565
1992;12;53.8464;0.46027482
1993;1;15.3891;0.155653342
1993;2;83.7895;0.488516633
1993;3;24.2349;0.269286805
1993;4;49.8209;0.309211392
1993;5;71.5774;0.431126655
1993;6;17.3699;0.380564462
1993;7;0.0178801;0.345630184
1993;8;6.21788;0.300383755
1993;9;5.77729;0.1314622
1993;10;51.1713;0.101181221
1993;11;29.4358;-0.019723832
1993;12;9.26085;-0.426884698
1994;1;44.5014;-0.422081893
1994;2;60.9908;-0.320226448
1994;3;5.40408;-0.687573882
1994;4;47.4805;-0.671363401
1994;5;23.4386;-1.037214568
1994;6;0.206652;-1.261683385
1994;7;1.58984;-1.280689778
1994;8;1.69489;-1.371765407
1994;9;20.307;-1.393464664
1994;10;81.057;-1.120928763
1994;11;29.9117;-1.237011759
1994;12;12.6631;-1.609699324
1995;1;16.2014;-1.891646292
1995;2;29.3549;-2.11034163
1995;3;34.335;-2.184546494
1995;4;11.3219;-2.534713056
1995;5;9.62546;-3.040525876
1995;6;41.423;-2.847370013
1995;7;0.401571;-2.878416543
1995;8;27.7553;-2.705435046
1995;9;11.9442;-2.811870381
1995;10;21.805;-3.139705418
1995;11;26.4324;-3.291042424
1995;12;172.543;-2.043746772
1996;1;121.798;-1.255736103
1996;2;79.9713;-0.961560727
1996;3;46.7595;-0.909874334
1996;4;44.5958;-0.922893077
1996;5;79.1168;-0.724584838
1996;6;11.6563;-0.833040087
1996;7;9.90689;-0.767773964
1996;8;14.77;-0.72636603
1996;9;86.0735;-0.081686172
1996;10;27.6638;-0.350156913
1996;11;70.0753;-0.059282199
1996;12;139.735;0.855586366
1997;1;124.311;1.669060009
1997;2;5.38779;-0.01571116
1997;3;10.3526;-0.332917711
1997;4;100.638;0.221911183
1997;5;64.7575;0.274723804
1997;6;25.016;0.301635726
1997;7;9.61368;0.363930898
1997;8;25.7884;0.516982779
1997;9;147.631;1.785394057
1997;10;39.1296;0.293537426
1997;11;158.258;1.477923421
1997;12;106.97;2.060800597
1998;1;25.0761;0.253806877
1998;2;37.5695;0.11834598
1998;3;18.0126;-0.121245614
1998;4;54.6109;-0.032786349
1998;5;124.944;0.629866033
1998;6;27.0538;0.677425965
1998;7;0.18639;0.412604089
1998;8;17.4876;0.481548107
1998;9;40.2436;0.661856465
1998;10;17.1147;0.070471434
1998;11;29.8673;-0.046061445
